"SU","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
1227,"7_2",7,2,2.86512,6.58368,6.46176,1.383133333,47.6179271,-122.360302,"2022_8_15_12-19-36_504.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,26,2,0,12,0,0,0
1228,"7_2",7,2,3.29184,6.58368,6.46176,1.343,47.61793366,-122.3603106,"2022_8_15_12-19-36_512.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,58,6,0,0,0,0,0
1229,"7_2",7,2,3.53568,6.58368,6.46176,0.976533333,47.61794246,-122.3603215,"2022_8_15_12-19-36_520.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0
1230,"7_2",7,2,3.59664,6.58368,6.46176,0.955333333,47.61795031,-122.3603314,"2022_8_15_12-19-36_528.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
1231,"7_2",7,2,3.56616,6.58368,6.46176,0.8959375,47.61795673,-122.3603393,"2022_8_15_12-19-36_536.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,2,10,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1232,"7_2",7,2,3.47472,6.58368,6.46176,0.832466667,47.61796289,-122.3603471,"2022_8_15_12-19-36_544.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1233,"7_2",7,2,3.3528,6.58368,6.46176,1.1948,47.61797173,-122.3603571,"2022_8_15_12-19-36_552.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,56,2,0,2,0,0,0
1234,"7_2",7,2,7.04088,6.58368,6.46176,0.8124,47.61741875,-122.360219,"2022_8_15_12-19-36_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0
1235,"7_2",7,2,3.38328,6.58368,6.46176,1.232266667,47.61797892,-122.3603686,"2022_8_15_12-19-36_560.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,0,0,0,0,0
1236,"7_2",7,2,3.74904,6.58368,6.46176,0.999133333,47.61798389,-122.3603761,"2022_8_15_12-19-36_568.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1237,"7_2",7,2,3.77952,6.58368,6.46176,1.0272,47.61798856,-122.3603814,"2022_8_15_12-19-36_576.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0
1238,"7_2",7,2,3.81,6.58368,6.46176,0.950466667,47.61800067,-122.3603912,"2022_8_15_12-19-36_584.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,36,8,0,0,0,0,0
1239,"7_2",7,2,3.74904,6.58368,6.46176,0.952733333,47.6180066,-122.3603972,"2022_8_15_12-19-36_592.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,0,0,0,0
1240,"7_2",7,2,3.84048,6.58368,6.46176,0.9156875,47.61801293,-122.3604024,"2022_8_15_12-19-36_600.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0
1241,"7_2",7,2,3.77952,6.58368,6.46176,1.031933333,47.61801826,-122.360408,"2022_8_15_12-19-36_608.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
1242,"7_2",7,2,3.84048,6.58368,6.46176,1.2322,47.61802302,-122.360414,"2022_8_15_12-19-36_616.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
1243,"7_2",7,2,4.02336,6.58368,6.46176,1.282266667,47.61802762,-122.3604206,"2022_8_15_12-19-36_624.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,2,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0
1244,"7_2",7,2,4.48056,6.58368,6.46176,1.118,47.61803255,-122.360428,"2022_8_15_12-19-36_632.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
1245,"7_2",7,2,6.7056,6.58368,6.46176,0.916866667,47.61742335,-122.3602128,"2022_8_15_12-19-36_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,16,4,0,2,0,0,0
1246,"7_2",7,2,4.48056,6.58368,6.46176,1.193,47.61803848,-122.3604368,"2022_8_15_12-19-36_640.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
1247,"7_2",7,2,4.54152,6.58368,6.46176,1.4784,47.61804434,-122.3604462,"2022_8_15_12-19-36_648.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0
1248,"7_2",7,2,5.05968,6.58368,6.46176,0.951,47.61804844,-122.3604528,"2022_8_15_12-19-36_656.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,4,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0
1249,"7_2",7,2,5.05968,6.58368,6.46176,1.220466667,47.61805688,-122.3604668,"2022_8_15_12-19-36_664.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,0,0
1250,"7_2",7,2,5.51688,6.58368,6.46176,0.978066667,47.61806597,-122.3604814,"2022_8_15_12-19-36_672.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0
1251,"7_2",7,2,5.6388,6.58368,6.46176,0.89275,47.61807648,-122.3604925,"2022_8_15_12-19-36_680.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,4,0,0,30,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
1252,"7_2",7,2,5.60832,6.58368,6.46176,1.042933333,47.61808386,-122.3604994,"2022_8_15_12-19-36_688.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1253,"7_2",7,2,5.66928,6.58368,6.46176,1.084066667,47.61809177,-122.3605065,"2022_8_15_12-19-36_696.jpg",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0
1254,"7_2",7,2,5.76072,6.58368,6.46176,0.982733333,47.61809923,-122.3605133,"2022_8_15_12-19-36_704.jpg",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,2,0,0,0
1255,"7_2",7,2,6.49224,6.58368,6.46176,0.924,47.61743182,-122.3602022,"2022_8_15_12-19-36_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,12,0,0,26,0,0,0,0,0,0,0,0,0,28,0,12,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1256,"7_2",7,2,7.9248,6.58368,6.46176,1.1454375,47.61737591,-122.3602721,"2022_8_15_12-19-36_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,0,2,0,0,4,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,6,0,2,0,0,0
1257,"7_2",7,2,6.18744,6.58368,6.46176,0.942533333,47.61744091,-122.3601908,"2022_8_15_12-19-36_80.jpg",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,10,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,62,2,0,0,0,0,0
1258,"7_2",7,2,6.21792,6.58368,6.46176,0.8228,47.6174491,-122.3601804,"2022_8_15_12-19-36_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,66,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1259,"7_2",7,2,6.03504,6.58368,6.46176,0.7868125,47.61745731,-122.3601724,"2022_8_15_12-19-36_96.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,26,2,0,0,0,0,0
1260,"7_3",7,3,7.89432,6.58368,3.77952,1.5,47.6172599,-122.3601226,"2022_9_26_15-15-39_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,2,4,0,2,0,0,0
1261,"7_3",7,3,5.9436,6.58368,3.77952,0.923133333,47.61735966,-122.360245,"2022_9_26_15-15-39_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,4,10,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0
1262,"7_3",7,3,5.76072,6.58368,3.77952,0.8944,47.6173664,-122.3602542,"2022_9_26_15-15-39_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,4,10,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0
1263,"7_3",7,3,5.6388,6.58368,3.77952,0.961857143,47.61737464,-122.3602653,"2022_9_26_15-15-39_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,2,2,0,0,0,0,0
1264,"7_3",7,3,5.6388,6.58368,3.77952,0.857375,47.61738112,-122.3602741,"2022_9_26_15-15-39_128.jpg",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,20,0,8,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0
1265,"7_3",7,3,5.24256,6.58368,3.77952,1.09075,47.61738803,-122.3602833,"2022_9_26_15-15-39_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,34,0,2,2,0,0
1266,"7_3",7,3,5.1816,6.58368,3.77952,1.031666667,47.61739556,-122.3602933,"2022_9_26_15-15-39_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,8,0,0,24,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,0
1267,"7_3",7,3,5.1816,6.58368,3.77952,0.934933333,47.61740176,-122.3603015,"2022_9_26_15-15-39_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,12,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0
1268,"7_3",7,3,7.7724,6.58368,3.77952,1.3808,47.61727579,-122.3601372,"2022_9_26_15-15-39_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,6,0,0,0,0,4,4,0,0,0,0,0
1269,"7_3",7,3,5.09016,6.58368,3.77952,0.979,47.61740805,-122.3603099,"2022_9_26_15-15-39_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,14,2,8,0,0,8,0,0,0,0,0,0,0,2,0,20,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,8,0,6,0,0,0
1270,"7_3",7,3,5.05968,6.58368,3.77952,1.1064375,47.61741544,-122.3603197,"2022_9_26_15-15-39_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,12,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0
1271,"7_3",7,3,5.12064,6.58368,3.77952,0.984642857,47.61742299,-122.36033,"2022_9_26_15-15-39_176.jpg",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,2,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0
1272,"7_3",7,3,5.1816,6.58368,3.77952,0.8316,47.61743048,-122.3603401,"2022_9_26_15-15-39_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4,10,0,2,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1273,"7_3",7,3,4.96824,6.58368,3.77952,0.958066667,47.61743868,-122.360351,"2022_9_26_15-15-39_192.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0
1274,"7_3",7,3,4.96824,6.58368,3.77952,0.880875,47.61744394,-122.360358,"2022_9_26_15-15-39_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,20,0,0,6,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,12,24,0,0,0,0,0
1275,"7_3",7,3,4.96824,6.58368,3.77952,0.862933333,47.61745243,-122.3603694,"2022_9_26_15-15-39_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0
1276,"7_3",7,3,4.93776,6.58368,3.77952,0.8192,47.61745771,-122.3603764,"2022_9_26_15-15-39_216.jpg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,8,0,6,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,54,0,0,0,0,0,0
1277,"7_3",7,3,4.75488,6.58368,3.77952,0.968866667,47.61746438,-122.3603852,"2022_9_26_15-15-39_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,14,0,0,10,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0,0,0,0
1278,"7_3",7,3,4.78536,6.58368,3.77952,0.8994,47.61747121,-122.3603944,"2022_9_26_15-15-39_232.jpg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,0
1279,"7_3",7,3,7.68096,6.58368,3.77952,0.798,47.61728543,-122.360149,"2022_9_26_15-15-39_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,14,8,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
1280,"7_3",7,3,4.69392,6.58368,3.77952,0.933133333,47.61747921,-122.3604049,"2022_9_26_15-15-39_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,2,0,0,0,0,0
1281,"7_3",7,3,4.75488,6.58368,3.77952,0.844333333,47.61748738,-122.3604144,"2022_9_26_15-15-39_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,8,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,8,0,0,0
1282,"7_3",7,3,4.75488,6.58368,3.77952,0.819533333,47.61749301,-122.3604203,"2022_9_26_15-15-39_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,64,6,0,2,0,0,0
1283,"7_3",7,3,4.7244,6.58368,3.77952,0.840533333,47.61749869,-122.3604267,"2022_9_26_15-15-39_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,2,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,60,2,0,6,0,0,0
1284,"7_3",7,3,4.54152,6.58368,3.77952,0.968133333,47.61750798,-122.3604395,"2022_9_26_15-15-39_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0
1285,"7_3",7,3,4.84632,6.58368,3.77952,1.882875,47.61751172,-122.3604447,"2022_9_26_15-15-39_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0
1286,"7_3",7,3,4.81584,6.58368,3.77952,1.6434375,47.61751661,-122.3604517,"2022_9_26_15-15-39_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,12,0,8,0,0,0
1287,"7_3",7,3,4.4196,6.58368,3.77952,0.924,47.61752742,-122.3604662,"2022_9_26_15-15-39_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,2,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0
1288,"7_3",7,3,4.45008,6.58368,3.77952,0.9802,47.61753428,-122.3604759,"2022_9_26_15-15-39_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,0
1289,"7_3",7,3,4.4196,6.58368,3.77952,1.0256,47.61754249,-122.3604883,"2022_9_26_15-15-39_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,2,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1290,"7_3",7,3,7.52856,6.58368,3.77952,0.805133333,47.61729365,-122.3601592,"2022_9_26_15-15-39_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,2,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,12,6,0,10,0,0,0
1291,"7_3",7,3,4.45008,6.58368,3.77952,0.946125,47.61755061,-122.3604969,"2022_9_26_15-15-39_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,4,4,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,12,0,2,0,0,0
1292,"7_3",7,3,4.4196,6.58368,3.77952,0.8944375,47.61755606,-122.3605026,"2022_9_26_15-15-39_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,6,0,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0
